,SaddleY@Mainsketch,UpperLeg@Mainsketch,HandleX@Mainsketch,HandleY@Mainsketch,Arm@Mainsketch,SaddleX+.2@Mainsketch,CrankLength@Mainsketch,LowerLeg@Mainsketch,TorsoLength@Mainsketch,Neckandhead@Mainsketch,TorsoWidth@Widthdef
Config_1336,0.682,0.42347718809451596,0.5434872556675366,0.7289930454701312,0.635307243825173,0.38299999999999995,0.17,0.5353110495149792,0.5006384751817172,0.30749102293780867,0.2941370575181962
Config_1337,0.6679999999999999,0.3685639359652814,0.5289195478842115,0.4667597005439977,0.674143910482473,0.41,0.17,0.5240843952165798,0.5521525678488427,0.2862740911387292,0.3574625746808096
Config_1338,0.662,0.40903533959806937,0.3423673022289013,0.6093716640099762,0.6240520335127344,0.39799999999999996,0.17300000000000001,0.4837923632757677,0.5118762954823776,0.3140508307018086,0.31366977161975174
Config_1339,0.677,0.38873867073718316,0.5829876483896697,0.6687214933686676,0.6463856884124531,0.446,0.17,0.5054468942750197,0.4833434162501169,0.30119520065841954,0.3366983956434477
Config_1340,0.654,0.38402216879384454,0.466,0.415,0.652224431437431,0.387,0.165,0.5751947532112341,0.5457579069156646,0.32679247547664697,0.33156303807192367
Config_1341,0.542,0.43531365666395405,0.25168296233635684,1.0857170521513513,0.6033562012400664,0.47600000000000003,0.172,0.5100237238063159,0.506605026649785,0.2979408711060713,0.37925256990071476
Config_1342,0.381,0.36223752326007425,0.4014144144842837,0.575019993226437,0.6297736389432075,0.322,0.165,0.5293515902156338,0.5259407625501077,0.2806871477380545,0.3055591553152972
Config_1343,0.685,0.4034328369675945,0.4489195478842115,0.6417597005439977,0.6857602751419439,0.415,0.17,0.49019620915792733,0.4603873003610624,0.31069387168804946,0.35196174583196316
Config_1344,0.685,0.39346111605993955,0.4489195478842115,0.6417597005439977,0.6656166990812328,0.415,0.17,0.5425349021423642,0.5167438860523282,0.3176861885173896,0.34172463416146054
Config_1345,0.685,0.41547001784869536,0.4489195478842115,0.6417597005439977,0.5769903720631512,0.415,0.17,0.5192191584381705,0.4934009105588619,0.304351198241305,0.36350227292061243
Config_1346,0.685,0.3738573926455907,0.4489195478842115,0.6417597005439977,0.6338471565707237,0.415,0.17,0.5308508282781337,0.5281474089645598,0.2839460855068224,0.35288009093783695
Config_1347,0.685,0.4151416192246636,0.4489195478842115,0.6417597005439977,0.7000184717282766,0.415,0.17,0.4917284714331054,0.47527773685232527,0.31250379019719376,0.3071085569471981
Config_1348,0.685,0.4345832615062627,0.4489195478842115,0.6417597005439977,0.6716784232154782,0.415,0.17,0.520483595896242,0.5190124436958005,0.3060653310083338,0.27513087621007803
Config_1349,0.685,0.40318398428588725,0.4489195478842115,0.6417597005439977,0.5898813315665938,0.415,0.17,0.5448112818246987,0.49712370959891217,0.29281867323984534,0.3213682419786586
Config_1350,0.662,0.408757746810211,0.5209195478842115,0.4807597005439977,0.6506386032962169,0.354,0.17,0.5562532014418222,0.5235974305980006,0.30292784075594337,0.3718222690247594
Config_1351,0.685,0.3885183590949543,0.4489195478842115,0.6417597005439977,0.6282787500895771,0.415,0.17,0.5254350757353413,0.5036414672830176,0.3159941640122128,0.3476469736844638
Config_1352,0.685,0.3540250741060918,0.4489195478842115,0.6417597005439977,0.6636279525820954,0.415,0.17,0.5370710172537388,0.5557763829711919,0.2773931014916681,0.31489083350642694
Config_1353,0.69,0.39807849806701817,0.4489195478842115,0.6417597005439977,0.6162471705485615,0.39799999999999996,0.17,0.4970849046029345,0.5142716849105514,0.30922942584191926,0.3584541599194986
Config_1354,0.7,0.37896013226660213,0.6357772673802412,0.6590462323364091,0.5693411522147791,0.361,0.17,0.5157957455246083,0.5327767132560326,0.32438102852564815,0.33756639179963166
Config_1355,0.685,0.42304608547038164,0.5419195478842115,0.5057597005439977,0.639336398819596,0.415,0.17,0.46724454536680776,0.4887600191939588,0.2964078304355614,0.3960370467345716
Config_1356,0.679,0.38140281822505123,0.4898651605347965,0.5580409668205325,0.7280581440415184,0.3915,0.17,0.4995844718637348,0.4595087502466423,0.30763910895018726,0.34510407738522964
Config_1357,0.69,0.42808412823093767,0.4489195478842115,0.6417597005439977,0.6365930309168523,0.39799999999999996,0.17,0.5406765393341172,0.5258697394419161,0.2725765332071187,0.28868026463434493
Config_1358,0.6799,0.3327217738302202,0.4898651605347965,0.5580409668205325,0.5959386149446697,0.3883,0.17,0.5663856917994323,0.49327206936117685,0.30134465047083825,0.38729802582728967
Config_1359,0.69,0.390870788447528,0.4489195478842115,0.6417597005439977,0.6477250465889279,0.39799999999999996,0.17,0.5089573930818848,0.5351602205977366,0.3341470188631802,0.3350319225593234
Config_1360,0.69,0.41181747809603486,0.4489195478842115,0.6417597005439977,0.6254186220580291,0.39799999999999996,0.17,0.48879435058504206,0.5601054734226555,0.28650055986223627,0.31122019809893375
Config_1361,0.57,0.3652321564872715,0.4599807621135332,0.4943974596215561,0.6310817078627623,0.387,0.17300000000000001,0.5229158436795909,0.5005373024748112,0.3108469869717563,0.3182462723888782
Config_1362,0.6679999999999999,0.3861660427971277,0.5212960812527762,0.5272826621120446,0.6536500293869559,0.409,0.17300000000000001,0.5497792459536482,0.5213164644155425,0.2980969697496045,0.34007947048761955
Config_1363,0.752,0.44448635830331157,0.584,0.535,0.6053419929648782,0.282,0.17300000000000001,0.5043582067548374,0.5725503716041646,0.32706035157990176,0.4137769270498698
Config_1364,0.5720000000000001,0.37645240151294457,0.5169195478842115,0.4437597005439977,0.6420942188769971,0.376,0.17300000000000001,0.4582368729846975,0.48314324961095745,0.30449813210497934,0.32983035773742836
Config_1365,0.7140000000000001,0.4188302952915958,0.5465006973996503,0.3521751529329189,0.5819455801298553,0.371,0.17300000000000001,0.5135054578362138,0.5304446913332137,0.35151963239196937,0.3760814749676477
Config_1366,0.6970000000000001,0.39563494760404017,0.6804391798869697,0.5511921747056551,0.6674514769392044,0.354,0.17,0.5338294170428579,0.5520427227641458,0.29087332046558867,0.35023261928629656
Config_1367,0.687,0.41693220668426473,0.5869876483896697,0.6877214933686675,0.6379639742844936,0.40700000000000003,0.17300000000000001,0.5241630379464689,0.5578494072473749,0.3005450098744785,0.3257332434069609
Config_1368,0.706,0.39443169286842994,0.5339195478842115,0.4767597005439977,0.6145892348337053,0.44,0.17300000000000001,0.5527564184013157,0.5339608973746317,0.3133511812976547,0.2929612214552434
Config_1369,0.682,0.38498538994726206,0.5949195478842115,0.4227597005439976,0.5985514123922769,0.424,0.17300000000000001,0.5354120740314186,0.5051042833559183,0.32091182922385386,0.3912009588220047
Config_1370,0.693,0.3801883658917493,0.47200000000000003,0.613,0.6324679702789164,0.386,0.165,0.510094749682695,0.5105247350372034,0.27929646170453354,0.256533307175891
Config_1371,0.6970000000000001,0.42543490507996923,0.517,0.44299999999999995,0.6940622834619609,0.395,0.17,0.5760445136602189,0.5503350338744045,0.3100340886344429,0.34133291757326223
Config_1372,0.6759999999999999,0.3993234881294253,0.2797096571479469,0.6396327706794517,0.607353589318262,0.442,0.165,0.529438397690525,0.5292926816275116,0.29725930463973393,0.36300347887360473
Config_1373,0.6890000000000001,0.3601252752367908,0.498,0.485,0.617859784772834,0.402,0.175,0.5605686113312344,0.5316053610153159,0.305281515400766,0.35992734247370345
Config_1374,0.691,0.4018731695808389,0.49200000000000005,0.634,0.6654971858663251,0.396,0.17300000000000001,0.5078168847316875,0.48613379399194256,0.2542911078126621,0.3166020991796221
Config_1375,0.684,0.382605745508601,0.5598394797800934,0.4641243837158674,0.6407124266031229,0.41700000000000004,0.17,0.5267355219192723,0.5538497560609963,0.2918615412533557,0.4026077110378717
Config_1376,0.6790700000000001,0.43108413278054075,0.4124744906427481,0.7365405407248425,0.5766143512125774,0.41732,0.175,0.4872394043470686,0.5130455251146695,0.31884534441528745,0.3388246088906698
Config_1377,0.7070000000000001,0.41344125524659503,0.5269195478842115,0.5507597005439977,0.6032199575598671,0.434,0.17300000000000001,0.5388200047059631,0.5021221642187749,0.3285613583359508,0.3284881534869473
Config_1378,0.685,0.3920515837636573,0.5419195478842115,0.5057597005439977,0.6855351788682573,0.415,0.17300000000000001,0.5169513020670174,0.5224589133019449,0.2825302482222548,0.2996045369172626
Config_1379,0.632,0.38734309040331416,0.5480608025239938,0.415665972212948,0.6739937916790345,0.397,0.17,0.4507027847864211,0.5363771845797671,0.3084315542292688,0.28318390017479544
Config_1380,0.6890000000000001,0.4533042443996995,0.495,0.46799999999999997,0.623960245219032,0.402,0.17300000000000001,0.5123670346610815,0.4952634795049744,0.27520047408389126,0.34384327657474034
Config_1381,0.622,0.40730530991055536,0.47200000000000003,0.6809999999999999,0.6462969061772177,0.389,0.17300000000000001,0.5323120073732657,0.5178470254515537,0.32316411482900326,0.36629800648616095
Config_1382,0.622,0.3516433168178565,0.47200000000000003,0.6809999999999999,0.6111099583793033,0.389,0.17300000000000001,0.5216903161949072,0.5270070260449632,0.30213848784062514,0.333751515357357
Config_1383,0.373,0.3968497956510569,0.2817857006106422,0.5556682025806711,0.6584205508978067,0.382,0.17,0.4801612121342661,0.46939280623510315,0.3366294947031921,0.3839831911156816
Config_1384,0.6859999999999999,0.3777156900156081,0.5061794919243112,0.4906224688739631,0.7086916685282239,0.41200000000000003,0.17,0.5471626167168299,0.5471580937612128,0.31509400084872896,0.30922996350310333
Config_1385,0.625,0.42085829346092246,0.5251178820526177,0.4083586360717332,0.6352214626226885,0.41700000000000004,0.17,0.5031864867885375,0.5078893568536791,0.28767052694188916,0.3542337956592246
Config_1386,0.6779999999999999,0.4414369827039233,0.4138969673983512,0.6055903339763111,0.5414758868139886,0.402,0.17300000000000001,0.5260815075261839,0.5218882925684162,0.2903661235821105,0.3671638391599843
Config_1387,0.6940000000000001,0.4052052014476264,0.5699195478842115,0.4087597005439977,0.6609578961977476,0.384,0.17300000000000001,0.5582801777256248,0.5013385678651994,0.347019187800717,0.3444730029953763
Config_1388,0.579,0.39503200661075466,0.37200000000000005,0.7659999999999999,0.6778067194436019,0.406,0.163,0.46894106873682434,0.5124244758610274,0.3263545020681043,0.35491948017136554
Config_1389,0.685,0.37581279681938684,0.5739195478842115,0.4457597005439977,0.6484457191851197,0.415,0.17300000000000001,0.5379332643012996,0.5310238199015453,0.31043941444745327,0.334393041319504
Config_1390,0.639,0.4178665552068965,0.29706700902789945,0.5901610553627248,0.5972726891894755,0.431,0.17300000000000001,0.4977188159774836,0.4846920917399549,0.2801664442575176,0.3855808229869202
Config_1391,0.36200000000000004,0.4267222600488708,0.4214340347603027,0.548894686909815,0.6202059193483692,0.316,0.17,0.4445656334946599,0.4653061065653832,0.33305814281426643,0.31743196389850215
Config_1392,0.6809999999999999,0.4110307944459157,0.456,0.693,0.6317758635928186,0.426,0.175,0.5459582217775026,0.5172600741810474,0.3214551984646056,0.30101105566229935
Config_1393,0.594,0.3290088858288313,0.45799999999999996,0.7170000000000001,0.6063604438034199,0.37,0.175,0.47914259883931515,0.5357663324124148,0.30724451200681374,0.3749601467268325
Config_1394,0.36200000000000004,0.39028187925513025,0.4214340347603027,0.548894686909815,0.6544216431288603,0.315,0.17,0.5210847731317317,0.49428587973339827,0.27102385092526254,0.3291618592116429
Config_1395,0.5539999999999999,0.37319194128742533,0.38299999999999995,0.732,0.5733203639470487,0.37200000000000005,0.17,0.5235365421085606,0.5241657701294052,0.2763398342365605,0.3318082038369685
Config_1396,0.675,0.4142810835087743,0.461,0.69,0.6400238284230166,0.385,0.17,0.4830108219781756,0.5909540901389445,0.3088297280861933,0.3797370741215509
Config_1397,0.698,0.4327584627801149,0.6354404324439823,0.5218454165477563,0.6513811906477821,0.366,0.17300000000000001,0.5346119540035266,0.5333670612282063,0.315541412892404,0.3638041870888723
Config_1398,0.6809999999999999,0.4025252295584317,0.4444462125481024,0.5964913490587899,0.6289840426351486,0.4,0.175,0.5140760106140161,0.5567925866894308,0.302533644573275,0.3419597124876316
Config_1399,0.625,0.37834009663556717,0.385,0.6709999999999999,0.6232226384562316,0.37799999999999995,0.165,0.4746045123938677,0.4775852398248751,0.3193474419600501,0.34700793526423585
Config_1400,0.738,0.42192996454412196,0.6119876483896697,0.6587214933686676,0.6728165129894519,0.381,0.17,0.5187031508325518,0.5287193201303644,0.29234373088576976,0.29481324095002204
Config_1401,0.6970000000000001,0.39746226744853097,0.5707151028419459,0.5233126148146128,0.5915251796771872,0.371,0.17300000000000001,0.5416519988197714,0.5495133956729393,0.3056732939266787,0.3264318393321891
Config_1402,0.6409999999999999,0.40802580677100786,0.4125384757729337,0.7546506350946109,0.6102000782922922,0.426,0.17300000000000001,0.48954825122856555,0.5382417775962789,0.31208518693589915,0.3369354090102537
Config_1403,0.69,0.4613727399368515,0.473,0.602,0.7038448004475908,0.39799999999999996,0.17,0.5095263547445134,0.5669575859059812,0.29933161487022725,0.3140066785928951
Config_1404,0.584,0.3843931306513121,0.324,0.6709999999999999,0.6968241860894208,0.40299999999999997,0.17300000000000001,0.5437149237211439,0.49221792263863456,0.3033212335158029,0.3190461057720478
Config_1405,0.6890000000000001,0.43659651472563066,0.455,0.6559999999999999,0.6331583091589331,0.402,0.175,0.5014040011337956,0.534558515272734,0.3416476395490711,0.36221631654217973
Config_1406,0.738,0.416024654862901,0.519237830326545,0.4557868704729824,0.621728466287405,0.41100000000000003,0.16,0.5301389373847112,0.5449406527292043,0.32501719859069483,0.3508878867582143
Config_1407,0.639,0.3443502629510121,0.46799999999999997,0.625,0.5881264164554268,0.405,0.17300000000000001,0.5106627970453919,0.4484520596281512,0.3096308201549989,0.33049401639565334
Config_1408,0.5107,0.39383374516295483,0.2466351013892717,0.8438462829625567,0.6441826059429521,0.4042,0.17,0.5864481764915438,0.5253017065507689,0.27837492122789875,0.3772476217902067
Config_1409,0.639,0.37957611901220156,0.5039195478842116,0.4597597005439977,0.6499021057524743,0.402,0.17300000000000001,0.5060962722291459,0.5111645018375583,0.31292570706071454,0.36895589944761875
Config_1410,0.685,0.424212190477083,0.5110347369018512,0.4883592075629482,0.5997807732654936,0.415,0.17,0.5544259231611628,0.551177530741609,0.2846158922185955,0.32502729383415546
Config_1411,0.637,0.3551382647296336,0.38824307595180463,0.5877783708426709,0.6275698978482349,0.373,0.17,0.48476907988518486,0.48146485694381436,0.300142583538766,0.34573675214070243
Config_1412,0.637,0.39869879730531144,0.4202430759518047,0.5777783708426709,0.6806445374168636,0.373,0.17,0.5247957386349063,0.5298677262079218,0.3310999011221448,0.2909326707501626
Config_1413,0.64,0.31630981407263353,0.4292430759518047,0.5817783708426709,0.6154242549928456,0.363,0.17,0.5362312237496265,0.5207432003379088,0.29328684312843395,0.35631065789072747
Config_1414,0.478,0.37183765731773305,0.415,0.606,0.6359074565135974,0.34700000000000003,0.17,0.49380479845452235,0.5369931273161723,0.3277948050861482,0.29811315199110905
Config_1415,0.695,0.39146061272877863,0.4811893274030555,0.6825674550969549,0.6120026682298776,0.389,0.17,0.5129358733076652,0.5184310607926047,0.3112570024990052,0.37283421358454766
Config_1416,0.684,0.3591926739824671,0.5193397459621556,0.44475644347017856,0.6470088931180531,0.418,0.17,0.5484328399809972,0.5275767193958584,0.2913715904340515,0.3381960422642151
Config_1417,0.628,0.40122736756565563,0.531671271166631,0.4549853501538545,0.5945420553921439,0.369,0.17300000000000001,0.5037738215027925,0.47260415953340834,0.3183518254178958,0.3990175774151871
Config_1418,0.69,0.4295328472683234,0.589,0.628,0.6752144867957683,0.4,0.17300000000000001,0.48114313393680447,0.5085606963131061,0.3048898448802197,0.3591859327848534
Config_1419,0.5710000000000001,0.3962407847663153,0.297,0.71,0.6303852161132281,0.385,0.17300000000000001,0.4880251348620361,0.4874853615812692,0.2951001515327809,0.30818728772962695
Config_1420,0.564,0.37708657583134786,0.12429437251522857,0.7562792206135786,0.6042960039708613,0.6940000000000001,0.17300000000000001,0.5632153051462863,0.5547966291372587,0.27395525521695835,0.3824860539766909
Config_1421,0.64,0.41982639875017375,0.4292430759518047,0.6057783708426709,0.6528864251078073,0.363,0.17,0.5083876440157424,0.513661139097546,0.30803473599415393,0.33310706256723166
Config_1422,0.613,0.3867549024282688,0.3106745971354643,0.7063013604775477,0.5794466868687482,0.41600000000000004,0.17300000000000001,0.47195881758374925,0.5421529041167937,0.2870932039248635,0.36545031035720044
