,BB textfield,Seat tube length,Stack,Head tube upper extension2,Seat angle,CS textfield,FCD textfield,Seat tube extension2,Head tube lower extension2,Head angle,Saddle height,ERD rear,Wheel width rear,Dropout spacing,SPOKES composite front,SPOKES front,Wheel diameter front,SAME_SIZED_FRONT_AND_REAR,BSD front,Wheel diameter rear,SPOKES rear,Wheel width front,SPOKES composite rear,ERD front,BSD rear,SBLADEW front,SBLADEW rear,FORK0R,FORK0L,Saddle P,Saddle thickness,Saddle angle,Saddle J,Saddle H,Saddle E,SADDLETIPtoMIDDLE,Saddle length,Seatpost setback,Seatpost LENGTH,Lower stack height,Upper stack height,Headset spacers,Stem angle,CLAMPOFFSET,StemX,StemY,StemG,Collar height,Stem length,AEROF,Hand horizontal,Pad vertical,Display AEROBARS,Hand vertical,HBARRISE,MtnBar angle,Mountain bar sweep,MTNDROP,HBARTHETA,Mountain bar rise,Handlebar angle,Bullhorn reach,BULLTHETA,Road bar reach,BULLRADIUS2,Road bar drop,Brake lever position,Bullhorn drop,Bullhorn rise,Bullhorn angle,HBAREXTEND,HBARRAD1,HBARRAD2,Down tube front diameter,Down tube rear dia2,Down tube front dia2,Down tube rear diameter,Seat tube leading edge textfield,BB length,Seat tube chord length textfield,Top tube rear diameter,Down tube leading edge,Head tube diameter,DOWNTUBE Wheel cut,Wheel cut,Down tube aero diameter,Top tube rear dia2,Top tube front dia2,BB diameter,Head tube chord,Seat tube diameter,OFFSET_AT_BB st,Top tube front diameter,Head tube d,Head tube B,Head tube E,Head tube D,OFFSET_AT_BB dt,CHAINSTAYOFFSET,CHAINSTAYAUXrearDIAMETER,Chain stay horizontal diameter,Chain stay position on BB,Chain stay taper,Chain stay back diameter,Chain stay vertical diameter,CHAINSTAYbrdgdia1,CHAINSTAYbrdgshift,CHAINSTAYbrdgCheck,Seat stay junction0,Seat stay bottom diameter,SEATSTAY_HF,SSTopZOFFSET,SEATSTAY_HR,SEATSTAYTAPERLENGTH,SEATSTAYbrdgdia1,SEATSTAYbrdgoffset,bottle SEATTUBE0 WBX,bottle SEATTUBE0 WBY,bottle SEATTUBE0 CAGE,bottle DOWNTUBE0 X,bottle DOWNTUBE0 CAGE,bottle DOWNTUBE0 WBY,bottle DOWNTUBE0 WBX,bottle SEATTUBE0 X,Front Fender clearance,Front fender end angle,Front Fender include,Rear Fender include,Rear fender end angle,Fender clearance,Rear fender start angle,Front fender start angle,FDDIST,SPIDER_DIAMETER,Crank length,Number of cogs,Crank Q factor,PEDAL_LENGTH,Teeth on cog 2,Teeth on cog 3,Teeth on cog 4,Teeth on cog 5,Teeth on cog 6,Teeth on cog 7,Teeth on cog 8,Teeth on cog 9,Pedal width,Teeth on cog 10,Number of chainrings,Teeth on chainring 0,Teeth on chainring 1,Teeth on chainring 2,CassZ,CassT,CassA,Teeth on cog 11,Display RACK,Dropout spacing style,RIM_STYLE front,RIM_STYLE rear,Fork type,HEADSETprofile,Stem kind,Aerobar style,Brake lever brand,Handlebar style,TRACK_ERGO,Head tube type,Seat tube type,Top tube type,bottle SEATTUBE0 show,bottle DOWNTUBE0 show,BELTorCHAIN,MOUNT_TYPE,BRAZEonFDTYPE,DIRECTMOUNTFDTYPE,CLAMPFDTYPE,spc type
1824,55.0,580.0,565.6,37.5,72.5,425.0,612.1,47.1,47.0,72.0,786.0,582.0,38.0,135.0,1,7,700.0,True,622.0,700.0,7,38.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,20.0,-5.0,0.0,100,145.0,16.0,40.0,80.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,300.0,False,50.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,184,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,170.0,8,140.0,60.0,14,15,17,18,19,21,23,23,45.0,25,0,42,39,24,8.0,1.6,3.95,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1825,60.0,560.0,565.6,52.9,67.5,470.0,600.0,40.0,50.0,67.5,751.0,610.0,50.4,130.0,1,20,720.0,True,640.0,720.0,20,50.4,1,610.0,640.0,80.0,80.0,0.0,400.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-5.0,0.0,100,150.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,30.0,16.4,-0.0,68.0,110.0,15.0,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,25.4,19.1,50.8,0,692.0,54.9,25.4,25.4,40.0,60,25.4,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,25.4,50.8,25.4,200.0,25.4,25.4,18.0,300.0,False,125.0,25.4,25.4,12.7,25.4,400,16.0,0,15,14.0,0,200.0,1,14.0,15.0,200,25.4,200.0,True,True,200.0,25.4,-10.0,45.0,146,150.0,172.5,4,140.0,81.0,24,36,48,60,72,21,23,23,89.0,25,0,53,39,24,8.0,1.6,3.95,0,True,2,SPOKED,SPOKED,0,0,2,0,SRAM,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1826,70.7,515.1,565.6,31.7,78.595,388.3,634.8,51.7,47.4,73.095,650.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,-1.0,50.0,30.0,34.0,148.0,278.0,21.0,300,14.8,22.5,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,-10,-50,20.0,True,-10,0.0,90.0,16.4,-10.0,68.0,10.0,14.904875139648787,150,40,87.0,110,139.0,57,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,190,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,135.0,170.0,0,130.0,81.0,13,14,15,16,17,19,21,23,89.0,25,0,50,39,24,8.0,1.6,3.95,0,True,2,SPOKED,SPOKED,0,1,1,0,SHIMANO_2012,1,0,1,2,0,False,False,0,BRAZEON,FD9000F,FDM9000D,FD9000B,2
1827,70.0,586.9,565.6,37.7,73.0,405.0,570.0,46.9,50.7,73.0,718.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,300,12.0,16.0,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,74,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,1.6,3.95,0,False,2,SPOKED,SPOKED,0,0,0,0,SHIMANO,0,0,1,2,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1828,70.0,578.1,565.6,41.1,73.5,403.0,598.8,28.1,43.4,72.0,742.0,582.0,28.0,120.0,1,7,674.0,True,622.0,674.0,7,28.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,-5.724998426634333e-14,50.0,30.0,34.0,148.0,278.0,25.0,350,13.7,24.8,0.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-0.0,68.0,10.0,14.999999999999936,150,40,87.0,30,139.0,52,10.0,50.0,10.0,29.0,60.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,35.0,19.1,35.0,0,692.0,54.9,35.0,25.4,40.0,60,35.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,215.0,1,14.0,14.0,190,20.0,190.0,False,False,180.0,20.0,-10.0,80.0,146,135.0,165.0,0,130.0,100.0,13,15,17,19,21,23,25,27,65.0,30,0,48,39,24,8.0,3.175,5.0,0,True,3,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,1,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
1829,25.0,440.0,565.6,28.0,69.0,470.0,643.6,20.0,25.0,71.5,630.0,530.0,55.8,130.0,1,7,670.0,False,559.0,670.0,8,55.8,1,530.0,559.0,80.0,80.0,70.0,385.0,10.0,52.0,0.0,63.0,50.0,44.0,148.0,260.0,22.0,300,12.9,24.5,60.0,15.0,0.0,100,145.0,16.0,26.0,60.0,30,170,20.0,False,30,0.0,-35.0,300.0,-70.0,68.0,25.0,5.0,150,40,87.0,30,139.0,32,10.0,50.0,8.0,0.0,60.0,40.0,32.0,36.0,32.0,36.0,19.1,68.0,60.0,25.4,19.1,31.8,0,692.0,54.9,25.4,25.4,38.1,60,25.4,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,11.5,17.0,5.0,300.0,11.5,26.0,18.0,350.0,True,45.0,12.0,14.0,30.0,10.85,300,16.0,0,15,10.6,1,176.0,1,11.6,15.0,192,16.0,190.0,True,True,180.0,16.0,-5.0,75.0,146,4.0,175.0,0,100.0,81.0,18,22,27,32,23,25,26,23,63.0,25,0,44,32,20,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,1,CAMPAGNOLO,1,1,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1830,70.0,550.0,565.6,20.0,74.0,405.0,550.8,28.5,47.0,73.5,718.0,582.0,23.0,130.0,1,5,674.0,True,622.0,674.0,5,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,-10.0,55.0,0.0,40.0,30.0,28.0,165.0,298.0,21.0,300,13.7,15.0,10.0,-6.0,0.0,100,145.0,16.0,40.0,90.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,57,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.7,19.1,36.0,0,692.0,54.9,31.7,25.4,40.0,60,31.7,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,9,140.0,81.0,13,15,17,19,21,23,25,27,89.0,30,1,50,36,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,0,SHIMANO_2012,0,0,1,1,1,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1831,47.0,571.1,565.6,30.1,75.0,390.0,550.1,31.1,41.3,75.0,750.0,582.0,23.0,130.0,2,7,674.0,False,622.0,674.0,5,23.0,1,582.0,622.0,40.0,80.0,20.0,375.0,-10.0,45.0,0.0,38.0,31.0,20.0,165.0,300.0,21.0,350,1.0,9.0,10.0,-12.0,0.0,100,145.0,16.0,40.0,80.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,0.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,80.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,144.0,165.0,0,130.0,85.0,14,15,17,18,19,21,23,23,60.0,25,0,47,39,24,8.0,3.175,5.0,0,False,2,TRISPOKE,SPOKED,0,2,0,0,CAMPAGNOLO,2,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
1832,47.0,571.1,565.6,30.1,75.0,390.0,550.1,31.1,41.3,75.0,750.0,582.0,23.0,130.0,1,7,674.0,False,622.0,674.0,5,23.0,1,582.0,622.0,90.0,80.0,20.0,375.0,-10.0,45.0,0.0,38.0,31.0,20.0,165.0,300.0,21.0,350,1.0,9.0,10.0,-12.0,0.0,100,145.0,16.0,40.0,80.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,0.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,80.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,144.0,165.0,0,130.0,85.0,14,15,17,18,19,21,23,23,60.0,25,0,47,39,24,8.0,3.175,5.0,0,False,2,TRISPOKE,SPOKED,0,2,0,0,CAMPAGNOLO,2,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,2
1833,68.0,494.4,565.6,30.1,73.0,425.0,589.8,48.4,43.8,72.0,718.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,393.4,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,1.0,9.0,0.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,182,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,2,0,0,CAMPAGNOLO,0,0,1,2,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1834,35.0,646.4,565.6,23.3,77.0,365.0,560.0,111.4,35.0,77.0,718.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,25.0,360.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-5.0,0.0,100,145.0,16.0,40.0,55.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,180,40,87.0,110,139.0,52,65.0,50.0,0.0,29.0,50.0,40.0,35.0,35.0,35.0,35.0,19.1,68.0,60.0,28.6,19.1,31.8,0,692.0,54.9,28.6,25.4,40.0,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,100.0,13.0,30.0,18.0,350.0,False,140.0,11.8,17.0,9.0,11.8,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,165.0,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,49,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,2,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1835,40.0,666.0,565.6,23.3,77.0,365.0,543.8,131.0,35.8,77.0,718.0,582.0,23.0,130.0,1,7,674.0,True,632.0,674.0,7,23.0,1,582.0,632.0,80.0,80.0,21.0,360.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-5.0,0.0,100,145.0,16.0,40.0,55.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,180,40,87.0,110,139.0,52,65.0,50.0,0.0,29.0,50.0,40.0,35.0,35.0,35.0,35.0,19.1,68.0,60.0,28.6,19.1,31.8,0,692.0,54.9,28.6,25.4,40.0,60,31.7,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,100.0,13.0,30.0,18.0,350.0,False,150.0,11.8,17.0,9.0,11.8,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,165.0,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,49,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,2,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1836,69.0,577.8,565.6,28.3,73.5,408.0,595.1,37.8,34.3,73.0,760.0,582.0,23.0,130.0,1,3,674.0,False,622.0,674.0,4,23.0,1,582.0,622.0,80.0,80.0,45.0,373.0,10.0,25.0,0.0,35.0,20.0,25.0,143.7,270.0,25.0,350,0.0,10.0,15.0,-6.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,24.0,16.4,-0.0,68.0,10.0,18.0,150,40,75.0,30,128.0,35,10.0,50.0,24.0,40.0,60.0,60.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,27.2,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,20.8,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,17.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,225.0,1,14.0,10.0,186,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,148.9,175.0,9,140.0,81.0,13,14,15,16,18,22,25,28,43.0,25,1,52,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,2,0,1,CAMPAGNOLO,0,1,1,1,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1837,48.10000000000019,580.0,565.6,43.0,72.0,460.0,627.6,40.0,32.8,70.0,715.0,550.0,44.0,135.0,1,8,640.0,True,559.0,640.0,8,44.0,1,550.0,559.0,80.0,80.0,50.0,395.0,10.0,52.0,-1.2722218725854067e-14,50.0,30.0,34.0,148.0,278.0,25.0,300,12.0,16.0,50.0,17.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,-10.0,32.0,-10.0,68.0,15.0,14.999999999999986,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,31.8,31.8,31.8,31.8,19.1,68.0,60.0,28.6,19.1,36.045,0,692.0,54.9,28.6,25.4,40.0,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,13.0,22.2,15.0,260.0,13.0,22.2,18.0,350.0,True,51.97,12.5,17.0,9.0,13.0,200,15.0,0,15,14.0,1,200.0,1,14.0,15.0,200,35.0,190.0,True,True,170.0,35.0,-10.0,80.0,146,104.0,170.0,8,140.0,100.0,15,16,17,19,21,24,28,23,65.0,25,2,42,34,24,8.0,3.175,5.0,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1838,48.10000000000201,580.0,565.6,43.0,72.0,460.0,627.6,40.0,32.8,70.0,715.0,565.0,37.0,135.0,1,8,660.0,True,590.0,660.0,8,37.0,1,565.0,590.0,80.0,80.0,50.0,395.0,10.0,52.0,-1.2722218725854067e-14,50.0,30.0,34.0,148.0,278.0,25.0,300,12.0,16.0,50.0,17.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,-10.0,32.0,-10.0,68.0,15.0,14.999999999999986,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,31.8,31.8,31.8,31.8,19.1,68.0,60.0,28.6,19.1,36.045,0,692.0,54.9,28.6,25.4,40.0,60,28.6,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,13.0,22.2,15.0,260.0,13.0,22.2,18.0,350.0,True,51.97,12.5,17.0,9.0,13.0,200,15.0,0,15,14.0,1,200.0,1,14.0,15.0,200,25.0,190.0,True,True,170.0,25.0,-10.0,80.0,146,104.0,170.0,8,140.0,100.0,15,16,17,19,21,24,28,23,65.0,25,2,42,34,24,8.0,3.175,5.0,0,False,1,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1839,43.0,597.9,565.6,39.8,65.5,510.0,675.7,45.9,34.7,65.5,718.0,615.0,40.0,130.0,1,7,710.0,True,635.0,710.0,7,40.0,1,615.0,635.0,80.0,80.0,80.0,415.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,-25.0,200,13.7,24.8,100.0,0.0,0.0,100,145.0,16.0,40.0,25.0,30,170,20.0,False,30,0.0,60.0,100.0,80.0,68.0,50.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,28.0,28.0,28.0,28.0,19.1,68.0,60.0,31.8,19.1,32.0,0,692.0,54.9,31.8,25.4,40.0,60,28.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,12.0,22.0,15.0,200.0,22.0,22.0,18.0,350.0,False,45.0,22.0,22.0,9.0,12.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,175.0,0,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,0,48,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,1,0,1,2,0,False,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1840,70.0,646.8,565.6,39.3,74.0,405.0,635.5,46.8,46.3,71.5,718.0,582.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,582.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,0.0,50.0,30.0,34.0,148.0,278.0,21.0,300,13.7,24.8,10.0,-5.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,31.8,19.1,45.0,0,692.0,54.9,31.8,25.4,40.0,60,31.8,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,45.0,13.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,150.0,172.5,8,140.0,81.0,14,15,17,18,19,21,23,23,89.0,25,1,53,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,0,1,2,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1841,68.0,602.8,565.6,36.0,73.0,375.0,600.6,22.8,49.4,74.0,748.0,602.0,23.0,130.0,1,7,674.0,True,622.0,674.0,7,23.0,1,602.0,622.0,80.0,80.0,45.0,375.0,10.0,52.0,0.0,50.0,45.0,34.0,148.0,278.0,21.0,300,13.7,14.8,0.0,-10.0,0.0,100,145.0,16.0,40.0,100.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,68.0,10.0,15.0,150,40,87.0,110,139.0,52,10.0,50.0,10.0,29.0,50.0,40.0,38.1,34.9,38.1,34.9,19.1,68.0,60.0,28.0,19.1,45.0,0,692.0,54.9,28.0,25.4,40.0,60,12.0,0.0,25.4,36.0,30.0,8.0,45.0,0.0,0.0,17.0,18.1,15.0,200.0,17.0,29.7,18.0,350.0,False,28.0,10.0,17.0,9.0,13.0,200,16.0,0,15,14.0,1,200.0,1,14.0,15.0,200,20.0,190.0,True,True,180.0,20.0,-10.0,80.0,146,135.0,170.0,0,130.0,100.0,13,15,17,19,21,23,25,27,85.0,30,0,46,39,24,8.0,3.175,5.0,0,False,2,SPOKED,SPOKED,0,0,0,0,CAMPAGNOLO,0,0,1,1,0,False,False,1,BRAZEON,FD9000F,FDM9000D,FD9000B,0
1842,40.0,590.0,565.6,40.0,76.0,369.77,569.2,35.0,40.0,74.0,750.0,582.0,23.0,120.0,1,7,674.0,False,622.0,674.0,6,23.0,1,542.0,622.0,80.0,80.0,30.0,365.0,15.0,45.0,-3.0,40.0,30.0,22.0,148.0,275.0,10.0,300,1.0,9.0,25.0,-15.0,0.0,100,145.0,16.0,40.0,60.0,30,170,20.0,False,30,0.0,0.0,16.4,-10.0,20.0,10.0,15.0,165,40,70.0,70,125.0,52,20.0,30.0,-2.0,70.0,60.0,60.0,38.1,34.9,38.1,34.9,20.0,68.0,40.0,40.0,19.1,50.0,0,685.0,70.0,40.0,34.0,40.0,60,31.8,0.0,34.0,40.0,20.0,8.0,50.0,-5.0,0.0,17.0,18.1,15.0,200.0,20.0,35.0,18.0,350.0,False,155.0,18.0,17.0,9.0,13.0,200,16.0,0,15,14.0,0,200.0,0,14.0,15.0,250,10.0,210.0,True,True,180.0,10.0,40.0,50.0,146,144.0,165.0,0,140.0,81.0,14,15,17,18,19,21,23,23,20.0,25,0,52,39,24,8.0,3.175,5.0,0,True,3,TRISPOKE,SPOKED,0,2,0,1,SHIMANO_2012,2,0,2,0,0,True,True,1,BRAZEON,FD9000F,FDM9000D,FD9000B,3
